"2019-09-08 10:54:05 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 12280 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Classifier] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position.employees] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.orders] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task.classifiers] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:20:28 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-09-08 15:20:32 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Started WorkshopEntitiesServiceAbstractIT in 17.624 seconds (JVM running for 21.199)
""2019-09-08 15:20:32 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Department has been persisted.
""2019-09-08 15:20:32 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:20:32 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Employee has been persisted.
""2019-09-08 15:21:13 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=51s460ms215µs100ns).
""2019-09-08 15:21:13 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:21:13 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:22:37 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=52s947ms618µs900ns).
""2019-09-08 15:22:37 [main] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.HibernateException: A collection with cascade="all-delete-orphan" was no longer referenced by the owning entity instance: internal.entities.Employee.phones]
""2019-09-08 15:24:16 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 7868 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 15:24:16 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - No active profile set, falling back to default profiles: default
""2019-09-08 15:24:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-update-timestamps-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:24 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-query-results-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Classifier] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.orders] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Phone] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.WorkshopGrantedAuthority] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.grantedAuthorities] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department.positions] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position.employees] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task.classifiers] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:24:29 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-09-08 15:24:32 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Started WorkshopEntitiesServiceAbstractIT in 17.3 seconds (JVM running for 20.752)
""2019-09-08 15:24:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Department has been persisted.
""2019-09-08 15:24:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:24:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Employee has been persisted.
""2019-09-08 15:25:16 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:25:16 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:25:49 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=50s561ms113µs900ns).
""2019-09-08 15:26:00 [main] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.HibernateException: A collection with cascade="all-delete-orphan" was no longer referenced by the owning entity instance: internal.entities.Employee.phones]
""2019-09-08 15:30:19 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 19628 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 15:30:19 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - No active profile set, falling back to default profiles: default
""2019-09-08 15:30:25 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-update-timestamps-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-query-results-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.orders] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Classifier] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task.classifiers] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.WorkshopGrantedAuthority] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Phone] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department.positions] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position.employees] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:26 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.grantedAuthorities] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:30:29 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-09-08 15:30:33 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Started WorkshopEntitiesServiceAbstractIT in 14.807 seconds (JVM running for 17.514)
""2019-09-08 15:30:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Department has been persisted.
""2019-09-08 15:30:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:30:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Employee has been persisted.
""2019-09-08 15:30:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:30:33 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:30:33 [main] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.HibernateException: A collection with cascade="all-delete-orphan" was no longer referenced by the owning entity instance: internal.entities.Employee.phones]
""2019-09-08 15:31:25 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 11700 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 15:31:25 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - No active profile set, falling back to default profiles: default
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-update-timestamps-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-query-results-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.WorkshopGrantedAuthority] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.grantedAuthorities] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:34 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department.positions] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task.classifiers] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position.employees] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Employee.phones] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Classifier] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.orders] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Phone] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:35 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:31:38 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
""2019-09-08 15:31:42 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Started WorkshopEntitiesServiceAbstractIT in 17.745 seconds (JVM running for 21.508)
""2019-09-08 15:31:43 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Department has been persisted.
""2019-09-08 15:31:43 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:31:43 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Employee has been persisted.
""2019-09-08 15:32:07 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:32:07 [main] INFO  i.dao.WorkshopEntitiesDaoAbstract - Authentication=admin@workshop.pro is found
""2019-09-08 15:32:07 [main] ERROR o.h.i.ExceptionMapperStandardImpl - HHH000346: Error during managed flush [org.hibernate.HibernateException: A collection with cascade="all-delete-orphan" was no longer referenced by the owning entity instance: internal.entities.Employee.phones]
""2019-09-08 15:32:34 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - Starting WorkshopEntitiesServiceAbstractIT on XAOMI-AIR with PID 20468 (started by Sersus in C:\Users\Sersus\IdeaProjects\WORKSHOP\internalREST)
""2019-09-08 15:32:34 [main] INFO  i.s.WorkshopEntitiesServiceAbstractIT - No active profile set, falling back to default profiles: default
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-update-timestamps-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[default-query-results-region] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.User.orders] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task.classifiers] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order.tasks] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Department] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Phone] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Task] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Order] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
""2019-09-08 15:32:41 [main] WARN  org.hibernate.orm.cache - HHH90001006: Missing cache[internal.entities.Position] was created on-the-fly. The created cache will use a provider-specific default configuration: make sure you defined one. You can disable this warning by setting 'hibernate.javax.cache.missing_cache_strategy' to 'create'.
